Fecha,PrecioApertura,PrecioMaximo,PrecioMinimo,PrecioCierre,Volumen
1973-12-12,1.0592,1.0592,1.0452,1.0452,356800
1973-12-13,1.0207,1.0207,0.9822,0.9822,945600
1973-12-14,0.9822,1.0189,0.9769,0.9962,622400
1973-12-17,1.0119,1.0277,1.0119,1.0277,270400
1973-12-18,1.0277,1.0645,1.0277,1.0645,457600
1973-12-19,1.0645,1.1135,1.0645,1.0767,617600
1973-12-20,1.0592,1.0592,1.0014,1.0137,616000
1973-12-21,1.0137,1.0137,0.9962,1.0049,592000
1973-12-24,1.0032,1.0032,0.9822,0.9892,347200
1973-12-26,1.0014,1.0329,1.0014,1.0329,364800
1973-12-27,1.0505,1.0767,1.0505,1.054,331200
1973-12-28,1.0505,1.0505,1.0277,1.0382,337600
1973-12-31,1.0364,1.0364,1.0277,1.0364,313600
1974-01-02,1.0364,1.0364,1.0189,1.0277,294400
1974-01-03,1.0277,1.0434,1.0207,1.0277,784000
1974-01-04,1.0259,1.0259,1.0032,1.0084,558400
1974-01-07,1.0014,1.0014,0.9804,0.9804,379200
1974-01-08,0.9804,0.9892,0.9717,0.9717,766400
1974-01-09,0.9717,0.9717,0.9402,0.9402,604800
1974-01-10,0.9402,0.9524,0.9139,0.9156,484800
1974-01-11,0.9156,0.9261,0.9121,0.9226,304000
1974-01-14,0.9226,0.9454,0.9139,0.9244,356800
1974-01-15,0.9244,0.9314,0.9156,0.9244,276800
1974-01-16,0.9244,0.9244,0.9156,0.9244,248000
1974-01-17,0.9332,0.9577,0.9332,0.9577,468800
1974-01-18,0.9647,0.9804,0.9647,0.9787,206400
1974-01-21,0.9787,0.9874,0.9647,0.9822,350400
1974-01-22,0.9874,1.0084,0.9874,1.0014,478400
1974-01-23,1.0032,1.0137,1.0032,1.0137,144000
1974-01-24,1.0137,1.0189,1.0084,1.0189,259200
1974-01-25,1.0119,1.0119,1.0014,1.0032,214400
1974-01-28,1.0032,1.0084,0.9962,1.0014,179200
1974-01-29,1.0014,1.0032,0.9822,0.9822,460800
1974-01-30,0.9822,0.9962,0.9822,0.9962,329600
1974-01-31,1.0014,1.0119,1.0014,1.0014,246400
1974-02-01,0.9962,0.9962,0.9804,0.9857,286400
1974-02-04,0.9769,0.9769,0.9629,0.9629,353600
1974-02-05,0.9629,0.9629,0.9454,0.9472,235200
1974-02-06,0.9472,0.9489,0.9367,0.9454,192000
1974-02-07,0.9454,0.9472,0.9244,0.9244,212800
1974-02-08,0.9295,0.9295,0.9172,0.9242,206400
1974-02-11,0.9189,0.9189,0.889,0.889,294400
1974-02-12,0.8873,0.8873,0.8715,0.8715,587200
1974-02-13,0.8715,0.8855,0.8627,0.8627,624000
